,X1 Real EU g,X1 0-Z:0-Z,X2 Real EU g,X2 0-Z:0-Z
0,0.0,-0.008939969569972539,0.0,-0.00580064956798782
1,2.336229345265557e-06,0.006187634832713926,2.336229345265557e-06,0.004518071230148616
2,4.672458690531114e-06,0.013233166646253855,4.672458690531114e-06,0.010255173724008434
3,7.008688035796672e-06,0.013223159759762156,7.008688035796672e-06,0.004557989269893816
4,9.344917381062226e-06,0.011009997899846547,9.344917381062226e-06,0.00572049920511392
5,1.1681146726327788e-05,0.00029035581426340123,1.1681146726327788e-05,0.0027524174616697095
6,1.4017376071593344e-05,-0.008938831888917538,1.4017376071593344e-05,-0.0033827619277620115
7,1.6353605416858902e-05,-0.011431367217287249,1.6353605416858902e-05,-0.009876532447674235
8,1.868983476212446e-05,-0.008563948330857036,1.868983476212446e-05,-0.006462633514700922
9,2.1026064107390012e-05,-0.002190490607668909,2.1026064107390012e-05,1.3742438669473714e-06
10,2.3362293452655568e-05,0.0033709916984061145,2.3362293452655568e-05,0.0023608430461014083
11,2.5698522797921128e-05,0.006676638266999727,2.5698522797921128e-05,-0.0003397402025372012
12,2.8034752143186685e-05,0.006177753047786326,2.8034752143186685e-05,-0.0011230664255835038
13,3.037098148845224e-05,0.002590118264187711,3.037098148845224e-05,-0.0030364902199086106
14,3.2707210833717804e-05,-0.0004425437248290018,3.2707210833717804e-05,-0.0003676438554393012
15,3.504344017898335e-05,-0.001634829251291807,3.504344017898335e-05,-0.0015598836082214055
16,3.737966952424891e-05,0.000481060607478802,3.737966952424891e-05,0.0018397526912048063
17,3.971589886951447e-05,0.0038632929833274164,3.971589886951447e-05,0.005188506537846418
18,4.2052128214780023e-05,0.0035357495292389148,4.2052128214780023e-05,0.0040676750613236135
19,4.438835756004558e-05,-0.00043610374249120184,4.438835756004558e-05,-0.0021408707329479072
20,4.672458690531114e-05,-0.003919166933840617,4.672458690531114e-05,-0.005203699061404418
21,4.906081625057669e-05,-0.006642970463413528,4.906081625057669e-05,-0.009997392228813035
22,5.1397045595842256e-05,-0.006182839479198326,5.1397045595842256e-05,-0.01152595428483644
23,5.3733274941107806e-05,-0.001914617196091108,5.3733274941107806e-05,-0.00289079962144891
24,5.606950428637337e-05,0.005036999263126121,5.606950428637337e-05,0.003484248730337312
25,5.840573363163892e-05,0.01167446185149235,5.840573363163892e-05,0.00854622704602033
26,6.074196297690448e-05,0.013357674906809556,6.074196297690448e-05,0.016008721824916455
27,6.307819232217004e-05,0.007939462380004134,6.307819232217004e-05,0.006400785568865221
28,6.541442166743561e-05,-0.004458537062907019,6.541442166743561e-05,-0.0022538593893486076
29,6.775065101270115e-05,-0.013279617724012356,6.775065101270115e-05,-0.00851458270534723
30,7.00868803579667e-05,-0.015405895928406365,7.00868803579667e-05,-0.01966703764920607
31,7.242310970323226e-05,-0.013174430842635155,7.242310970323226e-05,-0.017012393910137757
32,7.475933904849782e-05,-0.0036916542568165155,7.475933904849782e-05,-0.005337266259347318
33,7.709556839376338e-05,0.009782169401088142,7.709556839376338e-05,0.007634503370687026
34,7.943179773902893e-05,0.013524798210037157,7.943179773902893e-05,0.017446473263300958
35,8.176802708429449e-05,0.013729894173145457,8.176802708429449e-05,0.018170735540483263
36,8.410425642956005e-05,0.009820404031075541,8.410425642956005e-05,0.01168705205916494
37,8.644048577482559e-05,-0.008629286648208136,8.644048577482559e-05,-0.0003716720625557013
38,8.877671512009116e-05,-0.015742815496991667,8.877671512009116e-05,-0.013227588204097545
